,store_id,item_id,wm_yr_wk,sell_price
2464860,CA_4,FOODS_2_133,11438,2.88
2433018,CA_4,FOODS_1_207,11316,3.32
367853,CA_1,HOUSEHOLD_2_512,11541,3.97
2650251,CA_4,FOODS_3_562,11533,4.98
581814,CA_1,FOODS_3_310,11546,1.0
4822084,WI_1,HOBBIES_1_092,11236,2.28
3680102,TX_2,HOUSEHOLD_2_104,11431,4.97
6334173,WI_3,HOUSEHOLD_1_277,11605,0.97
4228711,TX_3,HOBBIES_2_106,11339,0.97
2358081,CA_4,HOUSEHOLD_2_398,11427,7.97
2304333,CA_4,HOUSEHOLD_2_166,11527,9.47
3422579,TX_2,HOBBIES_1_061,11225,2.73
306913,CA_1,HOUSEHOLD_2_256,11115,5.97
6770318,WI_3,FOODS_3_506,11232,3.98
6498959,WI_3,HOUSEHOLD_2_458,11333,3.98
3254664,TX_1,FOODS_3_151,11338,2.78
763732,CA_2,HOBBIES_1_294,11345,3.88
2043589,CA_4,HOBBIES_1_064,11319,12.97
2431732,CA_4,FOODS_1_202,11414,0.98
3824047,TX_2,FOODS_1_192,11439,2.24
3923975,TX_2,FOODS_3_007,11506,0.2
2890596,TX_1,HOUSEHOLD_1_239,11606,3.97
4725815,TX_3,FOODS_3_486,11120,2.58
1890328,CA_3,FOODS_3_212,11249,2.98
6740943,WI_3,FOODS_3_380,11132,1.98
1263265,CA_2,FOODS_3_482,11430,2.98
2882136,TX_1,HOUSEHOLD_1_199,11241,1.66
3764313,TX_2,HOUSEHOLD_2_459,11527,19.54
5286982,WI_1,FOODS_2_371,11223,1.97
5550830,WI_2,HOBBIES_1_374,11520,17.48
2719898,TX_1,HOBBIES_1_047,11415,1.63
6114804,WI_2,FOODS_3_688,11205,1.78
6109490,WI_2,FOODS_3_666,11129,2.48
2576492,CA_4,FOODS_3_235,11614,1.74
4580414,TX_3,FOODS_2_237,11428,2.5
252791,CA_1,HOUSEHOLD_2_026,11232,3.97
2415010,CA_4,FOODS_1_128,11331,3.94
3599898,TX_2,HOUSEHOLD_1_284,11517,4.94
1059231,CA_2,HOUSEHOLD_2_491,11501,6.97
14151,CA_1,HOBBIES_1_062,11411,0.97
4796023,TX_3,FOODS_3_807,11111,1.98
969862,CA_2,HOUSEHOLD_2_115,11314,3.27
3137397,TX_1,FOODS_2_031,11531,2.18
492713,CA_1,FOODS_2_318,11136,4.98
2552807,CA_4,FOODS_3_130,11214,2.68
6079201,WI_2,FOODS_3_527,11452,4.98
6382448,WI_3,HOUSEHOLD_1_499,11511,3.97
1463566,CA_3,HOBBIES_2_143,11448,0.97
4966406,WI_1,HOUSEHOLD_1_166,11244,4.97
5530607,WI_2,HOBBIES_1_288,11428,0.58
4234011,TX_3,HOBBIES_2_130,11420,6.97
2251269,CA_4,HOUSEHOLD_1_473,11348,1.98
2658026,CA_4,FOODS_3_596,11143,2.78
5911187,WI_2,FOODS_2_139,11213,2.98
3488415,TX_2,HOBBIES_1_352,11518,2.46
308608,CA_1,HOUSEHOLD_2_262,11330,4.97
6548320,WI_3,FOODS_1_149,11425,0.98
2421899,CA_4,FOODS_1_158,11339,4.68
3633262,TX_2,HOUSEHOLD_1_438,11542,7.48
6406920,WI_3,HOUSEHOLD_2_066,11513,6.94
4399624,TX_3,HOUSEHOLD_2_193,11134,4.94
4150448,TX_3,HOBBIES_1_184,11423,12.68
5426689,WI_1,FOODS_3_640,11524,1.5
6209003,WI_3,HOBBIES_1_286,11139,0.7
6553338,WI_3,FOODS_1_172,11540,1.98
250184,CA_1,HOUSEHOLD_2_014,11605,5.97
184674,CA_1,HOUSEHOLD_1_251,11605,1.98
2853333,TX_1,HOUSEHOLD_1_071,11613,2.36
5858334,WI_2,FOODS_1_109,11427,2.24
6055627,WI_2,FOODS_3_420,11618,8.48
4855891,WI_1,HOBBIES_1_248,11223,1.0
1682050,CA_3,HOUSEHOLD_2_440,11220,0.97
2487569,CA_4,FOODS_2_233,11530,4.48
1007010,CA_2,HOUSEHOLD_2_271,11142,4.47
2537260,CA_4,FOODS_3_061,11452,2.98
4180984,TX_3,HOBBIES_1_318,11547,3.96
1672239,CA_3,HOUSEHOLD_2_398,11336,7.94
5422794,WI_1,FOODS_3_622,11104,2.38
5437309,WI_1,FOODS_3_686,11421,3.88
1741194,CA_3,FOODS_1_173,11527,2.0
6483787,WI_3,HOUSEHOLD_2_394,11441,6.27
340796,CA_1,HOUSEHOLD_2_401,11331,3.33
1797571,CA_3,FOODS_2_199,11419,1.0
1092421,CA_2,FOODS_1_113,11537,0.98
647853,CA_1,FOODS_3_600,11621,2.56
2124330,CA_4,HOBBIES_2_012,11530,1.97
3286453,TX_1,FOODS_3_288,11603,1.5
6280086,WI_3,HOUSEHOLD_1_025,11307,2.98
295467,CA_1,HOUSEHOLD_2_210,11427,8.97
5317635,WI_1,FOODS_3_127,11524,3.78
6600929,WI_3,FOODS_2_160,11230,2.88
2169409,CA_4,HOUSEHOLD_1_083,11421,0.98
6234869,WI_3,HOBBIES_1_397,11430,4.58
1456414,CA_3,HOBBIES_2_112,11408,2.47
6622609,WI_3,FOODS_2_255,11217,2.56
5397011,WI_1,FOODS_3_495,11611,1.98
1407376,CA_3,HOBBIES_1_317,11326,7.98
3779503,TX_2,FOODS_1_008,11219,3.28
4061174,TX_2,FOODS_3_610,11131,1.98
2478458,CA_4,FOODS_2_194,11616,6.72
1717965,CA_3,FOODS_1_073,11301,1.94
1656830,CA_3,HOUSEHOLD_2_332,11435,6.77
1085347,CA_2,FOODS_1_084,11114,5.33
3257334,TX_1,FOODS_3_162,11432,1.98
6549128,WI_3,FOODS_1_152,11541,6.98
3503678,TX_2,HOBBIES_1_418,11141,3.74
6331934,WI_3,HOUSEHOLD_1_266,11421,1.0
4761096,TX_3,FOODS_3_648,11415,1.0
654971,CA_1,FOODS_3_633,11621,2.88
70766,CA_1,HOBBIES_1_314,11232,3.97
4667351,TX_3,FOODS_3_232,11110,3.58
6437198,WI_3,HOUSEHOLD_2_199,11437,3.93
359041,CA_1,HOUSEHOLD_2_475,11238,4.97
5760157,WI_2,HOUSEHOLD_2_214,11544,6.94
5125971,WI_1,HOUSEHOLD_2_339,11303,6.97
1031354,CA_2,HOUSEHOLD_2_375,11142,6.47
4327614,TX_3,HOUSEHOLD_1_412,11439,17.97
6355241,WI_3,HOUSEHOLD_1_373,11611,3.42
6505261,WI_3,HOUSEHOLD_2_485,11120,6.97
3511178,TX_2,HOBBIES_2_028,11237,0.77
2888728,TX_1,HOUSEHOLD_1_230,11447,3.28
1335214,CA_2,FOODS_3_824,11519,2.68
4853453,WI_1,HOBBIES_1_237,11110,7.98
5007253,WI_1,HOUSEHOLD_1_361,11438,1.88
2363653,CA_4,HOUSEHOLD_2_425,11125,7.97
6050607,WI_2,FOODS_3_398,11617,5.62
5788582,WI_2,HOUSEHOLD_2_332,11325,6.47
2102148,CA_4,HOBBIES_1_337,11525,3.67
2585026,CA_4,FOODS_3_273,11241,2.0
6136205,WI_2,FOODS_3_789,11420,1.45
5692754,WI_2,HOUSEHOLD_1_458,11603,2.48
6130428,WI_2,FOODS_3_763,11302,3.78
2431988,CA_4,FOODS_1_203,11341,2.24
318698,CA_1,HOUSEHOLD_2_305,11227,5.27
5501804,WI_2,HOBBIES_1_154,11542,2.88
1903647,CA_3,FOODS_3_269,11150,2.98
5321343,WI_1,FOODS_3_144,11440,1.88
3589891,TX_2,HOUSEHOLD_1_233,11432,10.97
6185318,WI_3,HOBBIES_1_178,11301,0.46
719032,CA_2,HOBBIES_1_089,11234,8.38
5734545,WI_2,HOUSEHOLD_2_103,11318,1.97
401372,CA_1,FOODS_1_137,11227,1.97
346038,CA_1,HOUSEHOLD_2_423,11549,3.87
34367,CA_1,HOBBIES_1_151,11351,5.47
6084510,WI_2,FOODS_3_550,11541,2.98
805284,CA_2,HOBBIES_2_049,11330,2.97
3933558,TX_2,FOODS_3_051,11547,1.98
393764,CA_1,FOODS_1_104,11407,3.28
970546,CA_2,HOUSEHOLD_2_117,11538,2.47
3506709,TX_2,HOBBIES_2_006,11116,3.47
1657158,CA_3,HOUSEHOLD_2_334,11121,3.0
601761,CA_1,FOODS_3_397,11334,1.98
3562320,TX_2,HOUSEHOLD_1_109,11424,3.44
318146,CA_1,HOUSEHOLD_2_302,11543,2.98
888515,CA_2,HOUSEHOLD_1_288,11601,7.93
2505700,CA_4,FOODS_2_316,11347,10.98
6228092,WI_3,HOBBIES_1_366,11613,3.97
1204342,CA_2,FOODS_3_215,11532,1.24
5267669,WI_1,FOODS_2_265,11244,3.48
5850475,WI_2,FOODS_1_076,11524,8.72
1478132,CA_3,HOUSEHOLD_1_063,11526,9.97
2315502,CA_4,HOUSEHOLD_2_215,11530,1.88
3939920,TX_2,FOODS_3_081,11144,4.5
327363,CA_1,HOUSEHOLD_2_343,11440,2.78
3507001,TX_2,HOBBIES_2_007,11126,0.97
132358,CA_1,HOUSEHOLD_1_012,11238,3.92
5562667,WI_2,HOBBIES_1_424,11423,1.77
866651,CA_2,HOUSEHOLD_1_181,11226,4.23
35805,CA_1,HOBBIES_1_159,11106,3.24
2781826,TX_1,HOBBIES_1_322,11428,3.97
1960595,CA_3,FOODS_3_516,11137,3.48
4592935,TX_3,FOODS_2_298,11617,13.97
4061685,TX_2,FOODS_3_611,11551,1.87
2808588,TX_1,HOBBIES_2_011,11614,0.97
23868,CA_1,HOBBIES_1_105,11237,6.68
4879678,WI_1,HOBBIES_1_349,11345,11.98
4076226,TX_2,FOODS_3_675,11538,1.98
2544907,CA_4,FOODS_3_095,11528,4.98
5194943,WI_1,FOODS_1_111,11614,5.98
1753778,CA_3,FOODS_2_006,11341,9.97
6239178,WI_3,HOBBIES_1_414,11137,6.87
266956,CA_1,HOUSEHOLD_2_087,11221,7.94
5540581,WI_2,HOBBIES_1_329,11104,3.96
3664231,TX_2,HOUSEHOLD_2_036,11322,3.97
5983772,WI_2,FOODS_3_099,11301,2.5
1901002,CA_3,FOODS_3_257,11204,4.28
3228177,TX_1,FOODS_3_032,11407,2.98
2250512,CA_4,HOUSEHOLD_1_470,11147,2.98
2480077,CA_4,FOODS_2_201,11433,5.63
5868597,WI_2,FOODS_1_152,11607,7.68
6830997,WI_3,FOODS_3_784,11128,1.0
1078794,CA_2,FOODS_1_056,11442,2.24
1297740,CA_2,FOODS_3_652,11427,3.98
438306,CA_1,FOODS_2_075,11526,2.38
5067007,WI_1,HOUSEHOLD_2_089,11504,3.48
4597180,TX_3,FOODS_2_316,11514,9.98
4634214,TX_3,FOODS_3_087,11430,2.5
6373720,WI_3,HOUSEHOLD_1_460,11345,3.88
758102,CA_2,HOBBIES_1_268,11519,0.48
1781726,CA_3,FOODS_2_131,11524,5.94
582987,CA_1,FOODS_3_315,11430,1.74
1028201,CA_2,HOUSEHOLD_2_361,11620,6.94
6595422,WI_3,FOODS_2_136,11331,2.94
148360,CA_1,HOUSEHOLD_1_085,11609,16.67
3174357,TX_1,FOODS_2_196,11538,3.94
565662,CA_1,FOODS_3_241,11146,2.5
3059789,TX_1,HOUSEHOLD_2_444,11440,6.47
2744873,TX_1,HOBBIES_1_160,11334,18.46
5805222,WI_2,HOUSEHOLD_2_406,11140,22.84
3742977,TX_2,HOUSEHOLD_2_370,11429,6.27
328743,CA_1,HOUSEHOLD_2_349,11310,4.97
264190,CA_1,HOUSEHOLD_2_075,11134,1.87
6078121,WI_2,FOODS_3_522,11221,2.68
5005077,WI_1,HOUSEHOLD_1_351,11311,0.98
6293253,WI_3,HOUSEHOLD_1_086,11213,4.93
1709695,CA_3,FOODS_1_038,11431,8.98
1809959,CA_3,FOODS_2_255,11613,2.56
1803492,CA_3,FOODS_2_226,11322,5.88
3056957,TX_1,HOUSEHOLD_2_434,11328,1.88
2732853,TX_1,HOBBIES_1_106,11133,2.57
1179289,CA_2,FOODS_3_098,11152,3.98
1857809,CA_3,FOODS_3_068,11306,2.38
5612037,WI_2,HOUSEHOLD_1_076,11607,4.88
2210136,CA_4,HOUSEHOLD_1_278,11323,5.97
6327530,WI_3,HOUSEHOLD_1_243,11218,1.97
2931233,TX_1,HOUSEHOLD_1_432,11440,3.97
1650240,CA_3,HOUSEHOLD_2_304,11215,5.94
3233741,TX_1,FOODS_3_060,11444,2.98
996216,CA_2,HOUSEHOLD_2_228,11316,4.97
3729881,TX_2,HOUSEHOLD_2_315,11127,7.67
3057714,TX_1,HOUSEHOLD_2_437,11240,7.67
3501159,TX_2,HOBBIES_1_408,11221,0.38
4153575,TX_3,HOBBIES_1_198,11535,8.38
493516,CA_1,FOODS_2_321,11346,2.98
70638,CA_1,HOBBIES_1_313,11529,1.23
5389739,WI_1,FOODS_3_465,11118,1.98
5522811,WI_2,HOBBIES_1_254,11419,0.7
1723419,CA_3,FOODS_1_095,11430,3.22
4933048,WI_1,HOUSEHOLD_1_012,11517,3.92
3781244,TX_2,FOODS_1_015,11112,2.78
508234,CA_1,FOODS_2_384,11427,2.28
5907035,WI_2,FOODS_2_119,11141,2.88
516667,CA_1,FOODS_3_025,11309,2.88
6783401,WI_3,FOODS_3_567,11412,1.74
4502268,TX_3,FOODS_1_106,11229,3.28
2876094,TX_1,HOUSEHOLD_1_174,11352,5.88
4601271,TX_3,FOODS_2_334,11147,11.54
5311705,WI_1,FOODS_3_099,11536,2.5
4585352,TX_3,FOODS_2_263,11127,5.25
6582930,WI_3,FOODS_2_078,11321,9.88
5503018,WI_2,HOBBIES_1_161,11438,0.68
6774242,WI_3,FOODS_3_526,11504,1.98
2618636,CA_4,FOODS_3_419,11619,2.88
2781912,TX_1,HOBBIES_1_322,11610,3.97
5738249,WI_2,HOUSEHOLD_2_119,11148,5.84
4642063,TX_3,FOODS_3_121,11303,2.98
4598072,TX_3,FOODS_2_321,11201,3.23
3054800,TX_1,HOUSEHOLD_2_425,11544,8.44
4159771,TX_3,HOBBIES_1_227,11511,1.97
338479,CA_1,HOUSEHOLD_2_390,11430,5.98
2198409,CA_4,HOUSEHOLD_1_216,11549,11.97
1745569,CA_3,FOODS_1_192,11305,2.38
5684548,WI_2,HOUSEHOLD_1_420,11609,6.42
1106240,CA_2,FOODS_1_174,11501,5.28
1568387,CA_3,HOUSEHOLD_1_493,11325,2.73
2133560,CA_4,HOBBIES_2_060,11536,0.97
3935381,TX_2,FOODS_3_061,11252,2.98
2826404,TX_1,HOBBIES_2_098,11210,0.77
2569313,CA_4,FOODS_3_205,11428,1.0
4030925,TX_2,FOODS_3_473,11545,3.98
3717921,TX_2,HOUSEHOLD_2_264,11415,3.48
1633008,CA_3,HOUSEHOLD_2_234,11109,5.94
3765046,TX_2,HOUSEHOLD_2_462,11401,8.47
6256762,WI_3,HOBBIES_2_069,11124,2.97
519102,CA_1,FOODS_3_035,11346,3.88
6496660,WI_3,HOUSEHOLD_2_449,11238,5.67
514226,CA_1,FOODS_3_014,11238,2.18
3892698,TX_2,FOODS_2_271,11507,10.97
3524152,TX_2,HOBBIES_2_086,11339,0.97
5850938,WI_2,FOODS_1_079,11123,7.67
2472102,CA_4,FOODS_2_164,11613,3.18
1905187,CA_3,FOODS_3_276,11139,4.98
2443885,CA_4,FOODS_2_036,11446,3.5
2731088,TX_1,HOBBIES_1_098,11105,14.26
5486894,WI_2,HOBBIES_1_087,11543,12.88
5533174,WI_2,HOBBIES_1_299,11547,1.27
114912,CA_1,HOBBIES_2_083,11142,2.58
4833325,WI_1,HOBBIES_1_143,11609,8.77
4604977,TX_3,FOODS_2_351,11136,2.96
4582470,TX_3,FOODS_2_246,11526,2.18
1117153,CA_2,FOODS_1_219,11605,2.24
1122317,CA_2,FOODS_2_054,11541,2.97
5887915,WI_2,FOODS_2_021,11340,0.88
324413,CA_1,HOUSEHOLD_2_329,11452,2.72
4720834,TX_3,FOODS_3_464,11405,3.48
1237337,CA_2,FOODS_3_369,11143,3.78
2354746,CA_4,HOUSEHOLD_2_383,11611,3.88
670838,CA_1,FOODS_3_705,11140,3.5
863880,CA_2,HOUSEHOLD_1_170,11152,1.96
6531660,WI_3,FOODS_1_079,11440,8.18
6329366,WI_3,HOUSEHOLD_1_252,11452,9.47
916699,CA_2,HOUSEHOLD_1_421,11449,5.98
5527088,WI_2,HOBBIES_1_273,11430,12.68
5725190,WI_2,HOUSEHOLD_2_062,11440,2.94
1106968,CA_2,FOODS_1_177,11402,8.48
2347791,CA_4,HOUSEHOLD_2_353,11548,4.78
2918780,TX_1,HOUSEHOLD_1_373,11443,3.42
706118,CA_2,HOBBIES_1_032,11540,0.57
950351,CA_2,HOUSEHOLD_2_032,11425,7.86
2215417,CA_4,HOUSEHOLD_1_303,11513,0.97
3238447,TX_1,FOODS_3_081,11315,4.68
1154551,CA_2,FOODS_2_363,11430,2.5
984900,CA_2,HOUSEHOLD_2_180,11452,2.84
3206453,TX_1,FOODS_2_335,11125,3.27
5469339,WI_2,HOBBIES_1_011,11544,3.48
4353035,TX_3,HOUSEHOLD_1_529,11537,2.97
3919915,TX_2,FOODS_2_388,11210,3.17
2932388,TX_1,HOUSEHOLD_1_438,11103,6.88
3026404,TX_1,HOUSEHOLD_2_302,11444,2.98
1009425,CA_2,HOUSEHOLD_2_281,11428,5.27
3123196,TX_1,FOODS_1_192,11547,2.24
791286,CA_2,HOBBIES_1_411,11129,1.34
32509,CA_1,HOBBIES_1_144,11301,10.98
1757726,CA_3,FOODS_2_023,11517,1.28
5086180,WI_1,HOUSEHOLD_2_172,11520,5.94
6186629,WI_3,HOBBIES_1_185,11321,3.24
6113110,WI_2,FOODS_3_680,11608,2.56
4230852,TX_3,HOBBIES_2_116,11610,2.97
2046100,CA_4,HOBBIES_1_075,11423,7.0
3948616,TX_2,FOODS_3_118,11115,1.0
1926024,CA_3,FOODS_3_366,11550,1.74
2680738,CA_4,FOODS_3_701,11618,1.98
4694057,TX_3,FOODS_3_346,11509,1.98
1395151,CA_3,HOBBIES_1_266,11127,4.66
1926813,CA_3,FOODS_3_369,11445,3.98
4572946,TX_3,FOODS_2_203,11528,3.57
942567,CA_2,HOUSEHOLD_1_541,11233,7.97
1658941,CA_3,HOUSEHOLD_2_341,11544,5.32
6165433,WI_3,HOBBIES_1_088,11109,2.57
3389567,TX_1,FOODS_3_744,11318,1.98
4981151,WI_1,HOUSEHOLD_1_234,11139,0.97
4583017,TX_3,FOODS_2_251,11132,6.98
4543034,TX_3,FOODS_2_060,11420,6.98
5790534,WI_2,HOUSEHOLD_2_341,11213,5.27
1737002,CA_3,FOODS_1_153,11425,1.88
4630392,TX_3,FOODS_3_069,11241,2.97
2787651,TX_1,HOBBIES_1_348,11152,0.5
2464551,CA_4,FOODS_2_132,11411,2.98
2299845,CA_4,HOUSEHOLD_2_146,11444,6.47
2543942,CA_4,FOODS_3_092,11115,3.68
1684730,CA_3,HOUSEHOLD_2_450,11412,9.47
4358806,TX_3,HOUSEHOLD_2_013,11543,5.94
5809536,WI_2,HOUSEHOLD_2_424,11126,2.88
667946,CA_1,FOODS_3_689,11410,2.88
6052915,WI_2,FOODS_3_408,11246,2.98
1292991,CA_2,FOODS_3_629,11438,4.98
4108634,TX_2,FOODS_3_822,11502,4.28
2339834,CA_4,HOUSEHOLD_2_317,11126,4.44
3802420,TX_2,FOODS_1_101,11212,1.97
6264167,WI_3,HOBBIES_2_103,11312,2.97
972709,CA_2,HOUSEHOLD_2_127,11602,5.73
1781404,CA_3,FOODS_2_129,11533,9.48
4612671,TX_3,FOODS_2_385,11332,2.28
4716321,TX_3,FOODS_3_447,11123,1.98
1029163,CA_2,HOUSEHOLD_2_366,11318,3.64
3797648,TX_2,FOODS_1_081,11133,5.72
3492708,TX_2,HOBBIES_1_371,11350,0.46
1879744,CA_3,FOODS_3_163,11444,2.0
518558,CA_1,FOODS_3_032,11407,2.98
6200580,WI_3,HOBBIES_1_249,11505,4.88
5608392,WI_2,HOUSEHOLD_1_062,11227,4.98
1960716,CA_3,FOODS_3_516,11401,3.48
2409619,CA_4,FOODS_1_104,11528,3.54
833322,CA_2,HOUSEHOLD_1_027,11139,5.64
6541194,WI_3,FOODS_1_119,11243,3.28
3804536,TX_2,FOODS_1_108,11604,2.5
3278746,TX_1,FOODS_3_254,11605,1.74
1434947,CA_3,HOBBIES_2_010,11407,0.97
3308127,TX_1,FOODS_3_381,11433,2.98
5118686,WI_1,HOUSEHOLD_2_306,11534,3.96
1710058,CA_3,FOODS_1_040,11211,1.97
3448752,TX_2,HOBBIES_1_177,11516,4.24
5994022,WI_2,FOODS_3_145,11349,2.78
652176,CA_1,FOODS_3_621,11609,1.5
2942249,TX_1,HOUSEHOLD_1_483,11239,4.54
5496779,WI_2,HOBBIES_1_133,11250,12.24
1737265,CA_3,FOODS_1_154,11406,1.48
1469901,CA_3,HOUSEHOLD_1_023,11426,8.97
763257,CA_2,HOBBIES_1_290,11515,5.77
4974164,WI_1,HOUSEHOLD_1_199,11242,1.66
2404611,CA_4,FOODS_1_083,11404,1.97
1646542,CA_3,HOUSEHOLD_2_288,11524,3.97
2962436,TX_1,HOUSEHOLD_2_032,11324,7.86
2916165,TX_1,HOUSEHOLD_1_363,11322,2.97
6055933,WI_2,FOODS_3_422,11309,2.28
1469358,CA_3,HOUSEHOLD_1_019,11518,0.98
5836295,WI_2,FOODS_1_018,11610,0.98
6473353,WI_3,HOUSEHOLD_2_350,11510,2.94
320824,CA_1,HOUSEHOLD_2_315,11201,7.67
432670,CA_1,FOODS_2_052,11543,13.97
4283488,TX_3,HOUSEHOLD_1_202,11327,1.98
761824,CA_2,HOBBIES_1_285,11353,10.88
6005087,WI_2,FOODS_3_197,11304,1.98
882664,CA_2,HOUSEHOLD_1_259,11506,7.48
4174457,TX_3,HOBBIES_1_293,11402,3.68
1523846,CA_3,HOUSEHOLD_1_282,11247,3.78
6553559,WI_3,FOODS_1_173,11431,1.97
6064427,WI_2,FOODS_3_460,11529,1.88
4355059,TX_3,HOUSEHOLD_1_539,11229,3.38
3027110,TX_1,HOUSEHOLD_2_305,11420,5.47
4852658,WI_1,HOBBIES_1_234,11139,0.3
4012277,TX_2,FOODS_3_393,11349,3.5
1862333,CA_3,FOODS_3_089,11435,1.0
2145111,CA_4,HOBBIES_2_118,11428,3.97
457040,CA_1,FOODS_2_161,11424,7.47
1827202,CA_3,FOODS_2_329,11506,3.96
5979695,WI_2,FOODS_3_081,11418,4.68
4528311,TX_3,FOODS_1_216,11135,4.74
4647804,TX_3,FOODS_3_146,11505,5.48
5431605,WI_1,FOODS_3_662,11509,2.5
6764561,WI_3,FOODS_3_482,11536,2.98
3072448,TX_1,HOUSEHOLD_2_497,11349,5.34
2823853,TX_1,HOBBIES_2_084,11606,5.97
5513212,WI_2,HOBBIES_1_210,11346,5.88
1640083,CA_3,HOUSEHOLD_2_261,11208,6.97
1387451,CA_3,HOBBIES_1_233,11225,0.72
4207638,TX_3,HOBBIES_2_008,11410,3.88
1723829,CA_3,FOODS_1_097,11402,0.98
5749801,WI_2,HOUSEHOLD_2_169,11408,5.84
1318872,CA_2,FOODS_3_750,11619,2.68
6044686,WI_2,FOODS_3_373,11618,1.74
6268671,WI_3,HOBBIES_2_124,11219,0.23
5847595,WI_2,FOODS_1_065,11250,3.28
3399015,TX_1,FOODS_3_785,11406,2.98
2529148,CA_4,FOODS_3_022,11437,1.98
1939333,CA_3,FOODS_3_422,11517,2.24
5117727,WI_1,HOUSEHOLD_2_303,11321,7.67
2710290,TX_1,HOBBIES_1_007,11510,7.88
6663738,WI_3,FOODS_3_035,11602,4.18
2282191,CA_4,HOUSEHOLD_2_070,11215,2.97
3940835,TX_2,FOODS_3_084,11609,1.98
5447220,WI_1,FOODS_3_734,11616,1.78
6433624,WI_3,HOUSEHOLD_2_183,11342,4.67
2013212,CA_3,FOODS_3_755,11427,0.88
2872949,TX_1,HOUSEHOLD_1_160,11110,10.47
5430348,WI_1,FOODS_3_656,11321,3.68
6182118,WI_3,HOBBIES_1_163,11421,9.42
314945,CA_1,HOUSEHOLD_2_289,11510,5.92
1286211,CA_2,FOODS_3_594,11440,1.0
75051,CA_1,HOBBIES_1_331,11305,0.94
6797777,WI_3,FOODS_3_632,11615,3.98
6377332,WI_3,HOUSEHOLD_1_475,11401,2.67
6160126,WI_3,HOBBIES_1_065,11502,4.88
1060348,CA_2,HOUSEHOLD_2_496,11501,1.48
1808635,CA_3,FOODS_2_247,11335,2.25
30181,CA_1,HOBBIES_1_134,11152,3.38
2873651,TX_1,HOUSEHOLD_1_162,11605,5.97
2549523,CA_4,FOODS_3_115,11324,3.98
4593394,TX_3,FOODS_2_300,11524,6.48
6456254,WI_3,HOUSEHOLD_2_275,11512,5.27
3979482,TX_2,FOODS_3_251,11326,2.98
1616827,CA_3,HOUSEHOLD_2_164,11551,8.47
4740293,TX_3,FOODS_3_552,11547,1.98
4910490,WI_1,HOBBIES_2_060,11147,0.97
2719204,TX_1,HOBBIES_1_043,11507,0.7
4419842,TX_3,HOUSEHOLD_2_275,11141,4.67
4851890,WI_1,HOBBIES_1_230,11324,4.48
5648609,WI_2,HOUSEHOLD_1_249,11540,7.97
806058,CA_2,HOBBIES_2_052,11248,2.47
6428046,WI_3,HOUSEHOLD_2_157,11540,5.47
5314665,WI_1,FOODS_3_113,11401,1.28
4355952,TX_3,HOUSEHOLD_2_001,11501,6.77
5595006,WI_2,HOBBIES_2_147,11507,0.97
5362667,WI_1,FOODS_3_338,11428,3.68
6489041,WI_3,HOUSEHOLD_2_420,11234,5.67
5948027,WI_2,FOODS_2_325,11209,1.14
1337359,CA_3,HOBBIES_1_008,11216,0.5
3485501,TX_2,HOBBIES_1_339,11353,7.98
4045061,TX_2,FOODS_3_537,11318,3.98
6329665,WI_3,HOUSEHOLD_1_254,11530,0.97
2798256,TX_1,HOBBIES_1_395,11511,7.48
6258036,WI_3,HOBBIES_2_075,11308,2.77
5508231,WI_2,HOBBIES_1_187,11116,7.24
1066686,CA_2,FOODS_1_006,11518,2.24
290854,CA_1,HOUSEHOLD_2_192,11329,1.97
221197,CA_1,HOUSEHOLD_1_422,11608,3.62
2634860,CA_4,FOODS_3_491,11430,1.44
5019721,WI_1,HOUSEHOLD_1_419,11407,8.94
2031491,CA_4,HOBBIES_1_008,11452,0.46
5608125,WI_2,HOUSEHOLD_1_061,11242,1.88
4446276,TX_3,HOUSEHOLD_2_388,11102,6.97
6353123,WI_3,HOUSEHOLD_1_365,11327,4.18
6137208,WI_2,FOODS_3_793,11611,2.98
5903747,WI_2,FOODS_2_101,11352,5.98
437718,CA_1,FOODS_2_072,11502,2.88
38078,CA_1,HOBBIES_1_169,11301,0.58
5070169,WI_1,HOUSEHOLD_2_102,11614,2.48
4050995,TX_2,FOODS_3_562,11616,4.98
113473,CA_1,HOBBIES_2_076,11346,2.77
3429249,TX_2,HOBBIES_1_089,11144,7.88
4068687,TX_2,FOODS_3_644,11352,1.58
2463048,CA_4,FOODS_2_125,11612,2.67
5116717,WI_1,HOUSEHOLD_2_298,11519,3.42
6504073,WI_3,HOUSEHOLD_2_480,11347,5.27
4476268,TX_3,HOUSEHOLD_2_515,11441,1.97
5356489,WI_1,FOODS_3_310,11232,1.0
5747642,WI_2,HOUSEHOLD_2_159,11410,3.93
4531135,TX_3,FOODS_2_009,11344,1.38
4455811,TX_3,HOUSEHOLD_2_428,11517,7.94
5633977,WI_2,HOUSEHOLD_1_178,11142,4.26
1557576,CA_3,HOUSEHOLD_1_442,11451,8.97
4903713,WI_1,HOBBIES_2_030,11324,0.97
3109863,TX_1,FOODS_1_136,11303,4.74
1254041,CA_2,FOODS_3_444,11548,6.98
5068159,WI_1,HOUSEHOLD_2_094,11146,5.94
4285665,TX_3,HOUSEHOLD_1_211,11448,3.87
5693418,WI_2,HOUSEHOLD_1_461,11442,0.97
1013167,CA_2,HOUSEHOLD_2_296,11444,4.78
